 ,Label,Area,Mean,Min,Max,X,Y,
3766,,2.029E-5,255,255,255,1.128,6.831,
3767,,8.116E-5,255,255,255,5.160,6.833,
3768,,2.029E-5,255,255,255,8.061,6.831,
3769,,2.029E-5,255,255,255,7.164,6.836,
3770,,2.029E-5,255,255,255,0.912,6.840,
3771,,1.217E-4,255,255,255,4.494,6.845,
3772,,2.029E-5,255,255,255,2.282,6.845,
3773,,6.087E-5,255,255,255,4.304,6.845,
3774,,6.087E-5,255,255,255,6.909,6.849,
3775,,4.058E-5,255,255,255,3.122,6.849,
3776,,1.420E-4,255,255,255,3.520,6.850,
3777,,1.015E-4,255,255,255,3.006,6.855,
3778,,4.058E-5,255,255,255,3.054,6.854,
3779,,2.029E-5,255,255,255,1.574,6.858,
3780,,4.058E-5,255,255,255,1.619,6.860,
3781,,2.029E-5,255,255,255,1.646,6.858,
3782,,2.029E-5,255,255,255,1.552,6.863,
3783,,2.029E-5,255,255,255,1.561,6.863,
3784,,2.029E-5,255,255,255,1.678,6.867,
3785,,2.029E-5,255,255,255,1.448,6.872,
3786,,4.058E-5,255,255,255,1.565,6.874,
3787,,2.029E-5,255,255,255,1.705,6.872,
3788,,2.029E-5,255,255,255,2.038,6.876,
3789,,2.232E-4,255,255,255,3.039,6.886,
3790,,4.058E-5,255,255,255,3.104,6.876,
3791,,6.087E-5,255,255,255,1.900,6.884,
3792,,1.623E-4,255,255,255,3.013,6.890,
3793,,1.623E-4,255,255,255,3.085,6.887,
3794,,2.029E-5,255,255,255,7.038,6.885,
3795,,2.029E-5,255,255,255,2.218,6.890,
3796,,4.058E-5,255,255,255,2.227,6.892,
3797,,4.058E-5,255,255,255,5.860,6.890,
3798,,2.029E-5,255,255,255,1.155,6.894,
3799,,2.029E-5,255,255,255,2.331,6.894,
3800,,6.087E-5,255,255,255,7.924,6.896,
3801,,6.087E-5,255,255,255,3.070,6.899,
3802,,4.058E-5,255,255,255,3.086,6.899,
3803,,4.058E-5,255,255,255,5.784,6.899,
3804,,2.029E-5,255,255,255,6.930,6.899,
3805,,2.029E-5,255,255,255,1.241,6.903,
3806,,4.058E-5,255,255,255,2.973,6.903,
3807,,4.058E-5,255,255,255,4.887,6.903,
3808,,4.058E-5,255,255,255,5.883,6.903,
3809,,4.058E-5,255,255,255,3.009,6.908,
3810,,4.058E-5,255,255,255,3.937,6.908,
3811,,4.058E-5,255,255,255,1.473,6.912,
3812,,4.058E-5,255,255,255,3.180,6.912,
3813,,2.029E-5,255,255,255,6.935,6.912,
3814,,2.029E-5,255,255,255,1.750,6.917,
3815,,4.058E-5,255,255,255,3.077,6.917,
3816,,4.058E-5,255,255,255,7.804,6.919,
3817,,2.029E-5,255,255,255,8.241,6.917,
3818,,2.029E-5,255,255,255,1.151,6.921,
3819,,4.058E-5,255,255,255,2.901,6.921,
3820,,4.058E-5,255,255,255,3.000,6.921,
3821,,6.087E-5,255,255,255,5.804,6.921,
3822,,4.058E-5,255,255,255,4.838,6.930,
3823,,4.058E-5,255,255,255,5.851,6.930,
3824,,4.058E-5,255,255,255,6.396,6.930,
3825,,4.058E-5,255,255,255,6.802,6.935,
3826,,2.029E-5,255,255,255,1.687,6.939,
3827,,8.116E-5,255,255,255,3.649,6.941,
3828,,4.058E-5,255,255,255,5.748,6.939,
3829,,4.058E-5,255,255,255,5.874,6.939,
3830,,4.058E-5,255,255,255,6.378,6.939,
3831,,2.029E-5,255,255,255,2.214,6.944,
3832,,4.058E-5,255,255,255,5.536,6.944,
3833,,2.029E-5,255,255,255,0.885,6.948,
3834,,2.029E-5,255,255,255,6.831,6.948,
3835,,4.058E-5,255,255,255,1.725,6.957,
3836,,2.029E-5,255,255,255,1.714,6.962,
3837,,4.058E-5,255,255,255,3.482,6.962,
3838,,4.058E-5,255,255,255,5.122,6.962,
3839,,4.058E-5,255,255,255,5.532,6.962,
3840,,2.029E-5,255,255,255,1.727,6.966,
3841,,4.058E-5,255,255,255,3.793,6.966,
3842,,4.058E-5,255,255,255,5.941,6.966,
3843,,4.058E-5,255,255,255,6.464,6.966,
3844,,1.015E-4,255,255,255,3.080,6.973,
3845,,4.058E-5,255,255,255,4.788,6.971,
3846,,4.058E-5,255,255,255,2.644,6.975,
3847,,2.029E-5,255,255,255,6.831,6.975,
3848,,1.015E-4,255,255,255,6.851,6.983,
3849,,2.029E-5,255,255,255,0.881,6.984,
3850,,1.217E-4,255,255,255,3.089,6.989,
3851,,2.029E-5,255,255,255,1.047,6.989,
3852,,2.029E-5,255,255,255,1.255,6.989,
3853,,2.029E-5,255,255,255,1.529,6.989,
3854,,2.029E-5,255,255,255,1.782,6.989,
3855,,1.015E-4,255,255,255,2.172,6.991,
3856,,4.058E-5,255,255,255,3.523,6.989,
3857,,4.058E-5,255,255,255,3.577,6.993,
3858,,2.029E-5,255,255,255,0.773,6.998,
3859,,2.029E-5,255,255,255,1.628,6.998,
3860,,4.058E-5,255,255,255,3.482,6.998,
3861,,6.087E-5,255,255,255,5.417,6.998,
3862,,2.029E-5,255,255,255,7.547,6.998,
3863,,8.116E-5,255,255,255,3.016,7.005,
3864,,4.058E-5,255,255,255,6.212,7.002,
3865,,4.058E-5,255,255,255,2.446,7.011,
3866,,2.029E-5,255,255,255,0.849,7.016,
3867,,4.058E-5,255,255,255,2.554,7.020,
3868,,2.029E-5,255,255,255,6.908,7.020,
3869,,2.029E-5,255,255,255,2.146,7.025,
3870,,4.058E-5,255,255,255,3.491,7.025,
3871,,4.058E-5,255,255,255,3.505,7.025,
3872,,2.029E-5,255,255,255,0.854,7.029,
3873,,2.029E-5,255,255,255,2.390,7.029,
3874,,4.058E-5,255,255,255,3.698,7.034,
3875,,4.058E-5,255,255,255,6.698,7.034,
3876,,2.029E-5,255,255,255,1.011,7.038,
3877,,2.029E-5,255,255,255,1.394,7.038,
3878,,2.029E-5,255,255,255,2.282,7.038,
3879,,2.029E-5,255,255,255,2.421,7.038,
3880,,8.116E-5,255,255,255,5.570,7.041,
3881,,2.029E-5,255,255,255,1.777,7.043,
3882,,2.029E-5,255,255,255,6.836,7.043,
3883,,4.058E-5,255,255,255,6.104,7.047,
3884,,4.058E-5,255,255,255,3.180,7.052,
3885,,2.029E-5,255,255,255,1.282,7.056,
3886,,4.058E-5,255,255,255,3.369,7.056,
3887,,6.087E-5,255,255,255,3.385,7.056,
3888,,6.087E-5,255,255,255,4.908,7.056,
3889,,1.015E-4,255,255,255,6.227,7.058,
3890,,2.029E-5,255,255,255,6.948,7.061,
3891,,4.058E-5,255,255,255,1.014,7.065,
3892,,4.058E-5,255,255,255,1.649,7.065,
3893,,2.029E-5,255,255,255,1.795,7.065,
3894,,4.058E-5,255,255,255,3.572,7.065,
3895,,4.058E-5,255,255,255,5.658,7.065,
3896,,6.087E-5,255,255,255,3.511,7.070,
3897,,2.029E-5,255,255,255,1.119,7.074,
3898,,4.058E-5,255,255,255,5.716,7.074,
3899,,4.058E-5,255,255,255,5.856,7.074,
3900,,8.116E-5,255,255,255,5.536,7.086,
3901,,2.029E-5,255,255,255,6.610,7.083,
3902,,2.029E-5,255,255,255,6.750,7.083,
3903,,4.058E-5,255,255,255,3.432,7.088,
3904,,2.029E-5,255,255,255,7.002,7.088,
3905,,4.058E-5,255,255,255,4.450,7.092,
3906,,2.029E-5,255,255,255,7.061,7.092,
3907,,4.058E-5,255,255,255,1.773,7.099,
3908,,6.087E-5,255,255,255,3.588,7.097,
3909,,4.058E-5,255,255,255,6.392,7.097,
3910,,4.058E-5,255,255,255,3.468,7.101,
3911,,4.058E-5,255,255,255,3.505,7.101,
3912,,1.217E-4,255,255,255,5.376,7.104,
3913,,4.058E-5,255,255,255,5.604,7.101,
3914,,2.029E-5,255,255,255,0.975,7.106,
3915,,2.029E-5,255,255,255,1.561,7.106,
3916,,4.058E-5,255,255,255,7.038,7.108,
3917,,2.029E-5,255,255,255,7.610,7.106,
3918,,2.029E-5,255,255,255,0.854,7.110,
3919,,2.029E-5,255,255,255,2.034,7.110,
3920,,4.058E-5,255,255,255,3.518,7.110,
3921,,2.029E-5,255,255,255,1.444,7.115,
3922,,4.058E-5,255,255,255,2.725,7.115,
3923,,4.058E-5,255,255,255,3.059,7.115,
3924,,4.058E-5,255,255,255,6.032,7.115,
3925,,1.217E-4,255,255,255,6.117,7.119,
3926,,6.087E-5,255,255,255,3.507,7.119,
3927,,2.029E-5,255,255,255,1.182,7.124,
3928,,4.058E-5,255,255,255,3.023,7.124,
3929,,2.029E-5,255,255,255,7.038,7.124,
3930,,2.029E-5,255,255,255,0.926,7.128,
3931,,4.058E-5,255,255,255,4.982,7.128,
3932,,4.058E-5,255,255,255,5.000,7.128,
3933,,6.087E-5,255,255,255,5.890,7.128,
3934,,8.116E-5,255,255,255,6.068,7.131,
3935,,2.029E-5,255,255,255,6.755,7.128,
3936,,2.029E-5,255,255,255,1.034,7.133,
3937,,2.029E-5,255,255,255,2.200,7.133,
3938,,2.029E-5,255,255,255,7.435,7.133,
3939,,2.029E-5,255,255,255,1.083,7.137,
3940,,4.058E-5,255,255,255,1.725,7.137,
3941,,2.029E-5,255,255,255,1.745,7.137,
3942,,4.058E-5,255,255,255,2.505,7.137,
3943,,4.058E-5,255,255,255,3.419,7.137,
3944,,8.116E-5,255,255,255,6.014,7.140,
3945,,4.058E-5,255,255,255,5.761,7.142,
3946,,1.420E-4,255,255,255,6.106,7.145,
3947,,2.029E-5,255,255,255,6.822,7.142,
3948,,2.029E-5,255,255,255,7.439,7.146,
3949,,2.029E-5,255,255,255,1.196,7.151,
3950,,2.029E-5,255,255,255,2.142,7.151,
3951,,2.029E-5,255,255,255,2.223,7.151,
3952,,4.058E-5,255,255,255,4.901,7.151,
3953,,4.058E-5,255,255,255,1.027,7.155,
3954,,2.029E-5,255,255,255,7.034,7.155,
3955,,2.029E-5,255,255,255,1.727,7.160,
3956,,2.029E-5,255,255,255,2.291,7.160,
3957,,4.058E-5,255,255,255,3.338,7.160,
3958,,4.058E-5,255,255,255,3.356,7.160,
3959,,4.058E-5,255,255,255,5.090,7.160,
3960,,8.116E-5,255,255,255,6.081,7.162,
3961,,4.058E-5,255,255,255,6.396,7.160,
3962,,2.029E-5,255,255,255,1.043,7.164,
3963,,2.029E-5,255,255,255,1.106,7.164,
3964,,4.058E-5,255,255,255,1.117,7.167,
3965,,4.058E-5,255,255,255,5.959,7.164,
3966,,2.029E-5,255,255,255,7.182,7.164,
3967,,4.058E-5,255,255,255,2.459,7.169,
3968,,4.058E-5,255,255,255,3.662,7.169,
3969,,4.058E-5,255,255,255,4.928,7.169,
3970,,4.058E-5,255,255,255,4.982,7.169,
3971,,2.029E-5,255,255,255,6.705,7.169,
3972,,2.029E-5,255,255,255,7.011,7.169,
3973,,2.029E-5,255,255,255,7.101,7.169,
3974,,2.029E-5,255,255,255,7.196,7.169,
3975,,2.029E-5,255,255,255,1.232,7.173,
3976,,2.029E-5,255,255,255,1.664,7.173,
3977,,2.029E-5,255,255,255,1.786,7.173,
3978,,2.029E-5,255,255,255,1.795,7.173,
3979,,4.058E-5,255,255,255,3.572,7.173,
3980,,2.029E-5,255,255,255,6.773,7.173,
3981,,4.058E-5,255,255,255,2.509,7.178,
3982,,4.058E-5,255,255,255,5.297,7.178,
3983,,6.087E-5,255,255,255,6.056,7.178,
3984,,2.029E-5,255,255,255,7.083,7.178,
3985,,4.058E-5,255,255,255,3.545,7.182,
3986,,4.058E-5,255,255,255,4.865,7.182,
3987,,8.116E-5,255,255,255,6.077,7.182,
3988,,2.029E-5,255,255,255,6.881,7.182,
3989,,2.029E-5,255,255,255,7.200,7.182,
3990,,6.087E-5,255,255,255,1.013,7.190,
3991,,2.029E-5,255,255,255,1.489,7.187,
3992,,4.058E-5,255,255,255,5.428,7.187,
3993,,4.058E-5,255,255,255,7.092,7.189,
3994,,2.029E-5,255,255,255,1.250,7.191,
3995,,2.029E-5,255,255,255,1.439,7.191,
3996,,4.058E-5,255,255,255,3.410,7.191,
3997,,4.058E-5,255,255,255,5.221,7.191,
3998,,2.029E-5,255,255,255,1.146,7.200,
3999,,2.029E-5,255,255,255,1.155,7.200,
4000,,2.029E-5,255,255,255,1.241,7.200,
4001,,2.029E-5,255,255,255,1.529,7.200,
4002,,4.058E-5,255,255,255,3.302,7.200,
4003,,4.058E-5,255,255,255,4.176,7.200,
4004,,1.217E-4,255,255,255,5.398,7.203,
4005,,4.058E-5,255,255,255,5.446,7.200,
4006,,4.058E-5,255,255,255,5.932,7.200,
4007,,4.058E-5,255,255,255,6.694,7.203,
4008,,4.058E-5,255,255,255,7.146,7.203,
4009,,4.058E-5,255,255,255,4.482,7.205,
4010,,6.087E-5,255,255,255,5.070,7.205,
4011,,1.217E-4,255,255,255,5.300,7.209,
4012,,4.058E-5,255,255,255,5.369,7.205,
4013,,4.058E-5,255,255,255,6.856,7.205,
4014,,2.029E-5,255,255,255,7.200,7.205,
4015,,2.029E-5,255,255,255,7.579,7.205,
4016,,2.029E-5,255,255,255,1.137,7.209,
4017,,2.029E-5,255,255,255,1.164,7.209,
4018,,2.029E-5,255,255,255,1.493,7.209,
4019,,6.087E-5,255,255,255,1.660,7.209,
4020,,4.058E-5,255,255,255,2.833,7.209,
4021,,8.116E-5,255,255,255,3.293,7.212,
4022,,4.058E-5,255,255,255,4.446,7.209,
4023,,4.058E-5,255,255,255,4.541,7.209,
4024,,4.058E-5,255,255,255,5.176,7.209,
4025,,4.058E-5,255,255,255,6.072,7.209,
4026,,4.058E-5,255,255,255,6.248,7.209,
4027,,4.058E-5,255,255,255,3.505,7.214,
4028,,4.058E-5,255,255,255,4.572,7.214,
4029,,4.058E-5,255,255,255,5.221,7.214,
4030,,2.029E-5,255,255,255,7.205,7.214,
4031,,4.058E-5,255,255,255,2.775,7.218,
4032,,4.058E-5,255,255,255,3.320,7.218,
4033,,4.058E-5,255,255,255,4.676,7.218,
4034,,4.058E-5,255,255,255,5.239,7.218,
4035,,2.029E-5,255,255,255,8.016,7.218,
4036,,2.029E-5,255,255,255,1.182,7.223,
4037,,2.029E-5,255,255,255,2.209,7.223,
4038,,4.058E-5,255,255,255,3.387,7.223,
4039,,8.116E-5,255,255,255,4.901,7.225,
4040,,4.058E-5,255,255,255,5.288,7.223,
4041,,4.058E-5,255,255,255,6.009,7.223,
4042,,2.029E-5,255,255,255,6.966,7.223,
4043,,2.029E-5,255,255,255,8.025,7.223,
4044,,4.058E-5,255,255,255,3.401,7.227,
4045,,4.058E-5,255,255,255,4.752,7.227,
4046,,4.058E-5,255,255,255,5.023,7.227,
4047,,4.058E-5,255,255,255,5.266,7.227,
4048,,2.029E-5,255,255,255,1.074,7.232,
4049,,2.029E-5,255,255,255,1.511,7.232,
4050,,4.058E-5,255,255,255,4.806,7.232,
4051,,4.058E-5,255,255,255,4.959,7.232,
4052,,8.116E-5,255,255,255,5.775,7.234,
4053,,8.116E-5,255,255,255,3.977,7.239,
4054,,4.058E-5,255,255,255,5.306,7.241,
4055,,4.058E-5,255,255,255,5.342,7.241,
4056,,0.001,255,255,255,3.140,7.261,
4057,,4.058E-5,255,255,255,4.968,7.245,
4058,,2.029E-5,255,255,255,1.741,7.250,
4059,,4.058E-5,255,255,255,3.577,7.250,
4060,,4.058E-5,255,255,255,4.117,7.250,
4061,,4.058E-5,255,255,255,4.820,7.250,
4062,,6.087E-5,255,255,255,1.764,7.255,
4063,,4.058E-5,255,255,255,5.919,7.255,
4064,,2.029E-5,255,255,255,0.975,7.259,
4065,,2.029E-5,255,255,255,1.678,7.259,
4066,,4.058E-5,255,255,255,3.338,7.259,
4067,,2.029E-5,255,255,255,1.209,7.264,
4068,,2.029E-5,255,255,255,1.453,7.264,
4069,,2.029E-5,255,255,255,1.471,7.264,
4070,,2.029E-5,255,255,255,1.786,7.264,
4071,,2.029E-5,255,255,255,1.872,7.264,
4072,,4.058E-5,255,255,255,1.977,7.264,
4073,,4.058E-5,255,255,255,2.536,7.264,
4074,,4.058E-5,255,255,255,3.194,7.264,
4075,,4.058E-5,255,255,255,3.932,7.264,
4076,,4.058E-5,255,255,255,3.982,7.264,
4077,,4.058E-5,255,255,255,4.928,7.264,
4078,,2.029E-5,255,255,255,1.421,7.268,
4079,,2.029E-5,255,255,255,1.462,7.268,
4080,,2.029E-5,255,255,255,1.894,7.268,
4081,,4.058E-5,255,255,255,4.725,7.268,
4082,,2.029E-5,255,255,255,7.070,7.268,
4083,,2.029E-5,255,255,255,7.133,7.268,
4084,,2.029E-5,255,255,255,1.444,7.273,
4085,,2.029E-5,255,255,255,1.800,7.273,
4086,,4.058E-5,255,255,255,3.734,7.273,
4087,,4.058E-5,255,255,255,5.221,7.273,
4088,,4.058E-5,255,255,255,5.261,7.273,
4089,,2.029E-5,255,255,255,1.791,7.277,
4090,,4.058E-5,255,255,255,4.014,7.277,
4091,,4.058E-5,255,255,255,5.171,7.282,
4092,,4.058E-5,255,255,255,3.712,7.286,
4093,,4.058E-5,255,255,255,3.779,7.286,
4094,,4.058E-5,255,255,255,4.234,7.286,
4095,,2.029E-5,255,255,255,1.236,7.291,
4096,,2.029E-5,255,255,255,1.245,7.291,
4097,,2.029E-5,255,255,255,1.516,7.291,
4098,,2.029E-5,255,255,255,1.759,7.291,
4099,,4.058E-5,255,255,255,2.775,7.291,
4100,,6.087E-5,255,255,255,3.750,7.291,
4101,,6.087E-5,255,255,255,3.795,7.291,
4102,,4.058E-5,255,255,255,3.914,7.291,
4103,,2.029E-5,255,255,255,7.020,7.291,
4104,,2.029E-5,255,255,255,1.782,7.295,
4105,,6.087E-5,255,255,255,4.646,7.295,
4106,,8.116E-5,255,255,255,1.226,7.304,
4107,,2.029E-5,255,255,255,1.259,7.300,
4108,,2.029E-5,255,255,255,1.759,7.300,
4109,,4.058E-5,255,255,255,1.791,7.302,
4110,,2.029E-5,255,255,255,1.800,7.300,
4111,,4.058E-5,255,255,255,3.477,7.300,
4112,,4.058E-5,255,255,255,4.901,7.300,
4113,,2.029E-5,255,255,255,7.696,7.304,
4114,,4.058E-5,255,255,255,1.250,7.311,
4115,,2.029E-5,255,255,255,2.187,7.309,
4116,,4.058E-5,255,255,255,3.126,7.309,
4117,,4.058E-5,255,255,255,3.410,7.309,
4118,,4.058E-5,255,255,255,3.680,7.309,
4119,,4.058E-5,255,255,255,4.505,7.309,
4120,,4.058E-5,255,255,255,4.721,7.309,
4121,,4.058E-5,255,255,255,4.856,7.309,
4122,,2.029E-5,255,255,255,6.948,7.309,
4123,,2.029E-5,255,255,255,7.191,7.309,
4124,,4.058E-5,255,255,255,5.514,7.313,
4125,,2.029E-5,255,255,255,1.200,7.318,
4126,,2.029E-5,255,255,255,6.782,7.318,
4127,,2.029E-5,255,255,255,6.971,7.318,
4128,,2.029E-5,255,255,255,7.043,7.318,
4129,,4.058E-5,255,255,255,1.214,7.324,
4130,,2.029E-5,255,255,255,1.241,7.322,
4131,,2.029E-5,255,255,255,1.187,7.327,
4132,,2.029E-5,255,255,255,6.957,7.327,
4133,,2.029E-5,255,255,255,7.029,7.327,
4134,,2.029E-5,255,255,255,7.282,7.327,
4135,,2.029E-5,255,255,255,1.227,7.331,
4136,,2.029E-5,255,255,255,2.160,7.331,
4137,,4.058E-5,255,255,255,4.662,7.331,
4138,,1.015E-4,255,255,255,4.705,7.331,
4139,,4.058E-5,255,255,255,5.338,7.331,
4140,,2.029E-5,255,255,255,7.169,7.331,
4141,,2.029E-5,255,255,255,1.205,7.336,
4142,,6.087E-5,255,255,255,1.217,7.340,
4143,,6.087E-5,255,255,255,1.244,7.339,
4144,,2.029E-5,255,255,255,1.255,7.336,
4145,,4.058E-5,255,255,255,3.491,7.336,
4146,,4.058E-5,255,255,255,6.356,7.336,
4147,,4.058E-5,255,255,255,7.595,7.336,
4148,,2.029E-5,255,255,255,1.232,7.340,
4149,,4.058E-5,255,255,255,1.471,7.342,
4150,,2.029E-5,255,255,255,1.867,7.340,
4151,,4.058E-5,255,255,255,4.712,7.340,
4152,,4.058E-5,255,255,255,4.441,7.345,
4153,,4.058E-5,255,255,255,6.369,7.345,
4154,,2.029E-5,255,255,255,7.016,7.345,
4155,,2.029E-5,255,255,255,7.034,7.345,
4156,,8.116E-5,255,255,255,4.698,7.351,
4157,,4.058E-5,255,255,255,6.243,7.349,
4158,,2.029E-5,255,255,255,7.489,7.349,
4159,,6.087E-5,255,255,255,1.245,7.354,
4160,,4.058E-5,255,255,255,1.270,7.354,
4161,,4.058E-5,255,255,255,3.072,7.354,
4162,,8.116E-5,255,255,255,5.117,7.356,
4163,,4.058E-5,255,255,255,5.955,7.354,
4164,,4.058E-5,255,255,255,3.428,7.358,
4165,,4.058E-5,255,255,255,4.793,7.358,
4166,,2.638E-4,255,255,255,2.454,7.370,
4167,,4.058E-5,255,255,255,3.568,7.363,
4168,,8.116E-5,255,255,255,3.784,7.365,
4169,,2.029E-5,255,255,255,1.241,7.367,
4170,,4.058E-5,255,255,255,4.604,7.367,
4171,,1.015E-4,255,255,255,5.355,7.369,
4172,,2.029E-5,255,255,255,1.295,7.372,
4173,,0.021,255,255,255,1.720,7.479,
4174,,4.058E-5,255,255,255,3.446,7.372,
4175,,4.058E-5,255,255,255,3.486,7.372,
4176,,4.058E-5,255,255,255,3.766,7.372,
4177,,1.217E-4,255,255,255,3.624,7.378,
4178,,2.029E-5,255,255,255,1.115,7.381,
4179,,8.116E-5,255,255,255,3.446,7.383,
4180,,2.029E-5,255,255,255,1.363,7.390,
4181,,4.058E-5,255,255,255,1.613,7.394,
4182,,4.058E-5,255,255,255,3.581,7.394,
4183,,4.058E-5,255,255,255,3.117,7.399,
4184,,2.841E-4,255,255,255,5.046,7.405,
4185,,2.029E-5,255,255,255,1.705,7.403,
4186,,1.217E-4,255,255,255,3.512,7.408,
4187,,8.116E-5,255,255,255,5.351,7.405,
4188,,6.087E-5,255,255,255,1.687,7.412,
4189,,4.058E-5,255,255,255,2.847,7.408,
4190,,4.058E-5,255,255,255,3.477,7.408,
4191,,4.058E-5,255,255,255,4.378,7.408,
4192,,1.015E-4,255,255,255,5.175,7.409,
4193,,8.116E-5,255,255,255,7.002,7.409,
4194,,2.029E-5,255,255,255,7.831,7.408,
4195,,2.029E-5,255,255,255,1.619,7.412,
4196,,4.058E-5,255,255,255,4.541,7.412,
4197,,8.116E-5,255,255,255,6.928,7.416,
4198,,2.029E-5,255,255,255,7.110,7.412,
4199,,2.029E-5,255,255,255,7.205,7.412,
4200,,8.116E-5,255,255,255,3.054,7.419,
4201,,6.087E-5,255,255,255,4.363,7.417,
4202,,2.029E-5,255,255,255,7.011,7.417,
4203,,2.029E-5,255,255,255,1.110,7.421,
4204,,4.058E-5,255,255,255,1.354,7.423,
4205,,2.029E-5,255,255,255,1.394,7.421,
4206,,2.029E-5,255,255,255,1.583,7.421,
4207,,4.058E-5,255,255,255,5.189,7.421,
4208,,8.116E-5,255,255,255,5.286,7.423,
4209,,2.029E-5,255,255,255,6.552,7.421,
4210,,4.058E-5,255,255,255,3.505,7.426,
4211,,6.087E-5,255,255,255,1.812,7.432,
4212,,4.058E-5,255,255,255,3.770,7.430,
4213,,2.029E-5,255,255,255,6.975,7.430,
4214,,8.116E-5,255,255,255,1.351,7.439,
4215,,4.058E-5,255,255,255,2.327,7.437,
4216,,4.058E-5,255,255,255,3.500,7.435,
4217,,4.058E-5,255,255,255,4.653,7.435,
4218,,4.058E-5,255,255,255,4.716,7.435,
4219,,2.029E-5,255,255,255,7.025,7.439,
4220,,2.029E-5,255,255,255,7.056,7.439,
4221,,2.029E-5,255,255,255,7.011,7.444,
4222,,4.058E-5,255,255,255,4.820,7.448,
4223,,1.015E-4,255,255,255,5.952,7.451,
4224,,2.029E-5,255,255,255,1.124,7.453,
4225,,2.029E-5,255,255,255,1.358,7.453,
4226,,4.058E-5,255,255,255,3.414,7.453,
4227,,2.029E-5,255,255,255,7.128,7.453,
4228,,4.058E-5,255,255,255,1.259,7.459,
4229,,6.087E-5,255,255,255,3.038,7.457,
4230,,4.058E-5,255,255,255,3.721,7.457,
4231,,2.029E-5,255,255,255,1.268,7.462,
4232,,4.058E-5,255,255,255,1.619,7.464,
4233,,2.029E-5,255,255,255,2.196,7.462,
4234,,4.058E-5,255,255,255,4.788,7.462,
4235,,2.029E-5,255,255,255,1.836,7.466,
4236,,4.058E-5,255,255,255,3.482,7.466,
4237,,4.058E-5,255,255,255,4.270,7.466,
4238,,4.058E-5,255,255,255,4.874,7.466,
4239,,4.058E-5,255,255,255,6.446,7.471,
4240,,2.029E-5,255,255,255,7.074,7.471,
4241,,2.029E-5,255,255,255,7.083,7.475,
4242,,2.029E-5,255,255,255,7.655,7.475,
4243,,8.116E-5,255,255,255,1.620,7.481,
4244,,4.058E-5,255,255,255,3.333,7.480,
4245,,4.058E-5,255,255,255,7.023,7.484,
4246,,2.029E-5,255,255,255,7.079,7.484,
4247,,2.029E-5,255,255,255,7.556,7.484,
4248,,2.029E-5,255,255,255,1.173,7.489,
4249,,4.058E-5,255,255,255,6.450,7.489,
4250,,8.116E-5,255,255,255,6.500,7.491,
4251,,2.029E-5,255,255,255,1.218,7.493,
4252,,4.058E-5,255,255,255,3.685,7.493,
4253,,6.087E-5,255,255,255,4.448,7.493,
4254,,4.058E-5,255,255,255,6.653,7.493,
4255,,2.029E-5,255,255,255,7.079,7.493,
4256,,2.029E-5,255,255,255,1.890,7.498,
4257,,4.058E-5,255,255,255,3.342,7.498,
4258,,1.217E-4,255,255,255,3.368,7.502,
4259,,4.058E-5,255,255,255,4.495,7.498,
4260,,8.116E-5,255,255,255,5.288,7.500,
4261,,4.058E-5,255,255,255,6.203,7.498,
4262,,0.006,255,255,255,6.697,7.571,
4263,,2.029E-5,255,255,255,6.714,7.498,
4264,,2.029E-5,255,255,255,7.552,7.498,
4265,,4.058E-5,255,255,255,4.099,7.502,
4266,,1.623E-4,255,255,255,4.785,7.506,
4267,,4.058E-5,255,255,255,3.212,7.507,
4268,,4.058E-5,255,255,255,3.743,7.507,
4269,,4.058E-5,255,255,255,5.005,7.507,
4270,,4.058E-5,255,255,255,6.198,7.507,
4271,,2.029E-5,255,255,255,7.083,7.511,
4272,,1.623E-4,255,255,255,6.663,7.523,
4273,,2.029E-5,255,255,255,1.795,7.520,
4274,,8.116E-5,255,255,255,2.955,7.523,
4275,,4.058E-5,255,255,255,5.324,7.520,
4276,,1.015E-4,255,255,255,3.227,7.525,
4277,,4.058E-5,255,255,255,3.351,7.525,
4278,,4.058E-5,255,255,255,3.392,7.525,
4279,,2.029E-5,255,255,255,6.957,7.525,
4280,,2.029E-5,255,255,255,7.079,7.525,
4281,,2.029E-5,255,255,255,7.556,7.525,
4282,,6.087E-5,255,255,255,6.627,7.532,
4283,,2.029E-5,255,255,255,7.065,7.534,
4284,,2.029E-5,255,255,255,7.119,7.534,
4285,,2.029E-5,255,255,255,1.525,7.538,
4286,,8.116E-5,255,255,255,6.658,7.541,
4287,,4.058E-5,255,255,255,3.090,7.543,
4288,,2.029E-5,255,255,255,2.223,7.547,
4289,,4.058E-5,255,255,255,6.640,7.559,
4290,,2.029E-5,255,255,255,1.565,7.561,
4291,,4.058E-5,255,255,255,1.716,7.563,
4292,,8.116E-5,255,255,255,7.577,7.563,
4293,,4.058E-5,255,255,255,4.455,7.565,
4294,,4.058E-5,255,255,255,4.955,7.565,
4295,,4.058E-5,255,255,255,4.784,7.570,
4296,,4.058E-5,255,255,255,4.815,7.570,
4297,,2.029E-5,255,255,255,6.957,7.570,
4298,,2.029E-5,255,255,255,1.876,7.574,
4299,,6.087E-5,255,255,255,3.209,7.574,
4300,,4.058E-5,255,255,255,4.806,7.579,
4301,,4.058E-5,255,255,255,5.333,7.579,
4302,,4.058E-5,255,255,255,6.414,7.579,
