 ,Area,Mean,Min,Max,X,Y
609,2.029E-5,255,255,255,2.543,1.849
610,2.029E-5,255,255,255,2.601,1.849
611,2.029E-5,255,255,255,3.065,1.849
612,2.029E-5,255,255,255,3.606,1.849
613,2.029E-5,255,255,255,7.462,1.849
614,4.058E-5,255,255,255,2.565,1.856
615,2.029E-5,255,255,255,2.574,1.854
616,2.029E-5,255,255,255,2.971,1.854
617,2.029E-5,255,255,255,4.998,1.854
618,2.029E-5,255,255,255,5.264,1.854
619,2.029E-5,255,255,255,5.286,1.854
620,2.029E-5,255,255,255,6.227,1.854
621,2.029E-5,255,255,255,6.624,1.854
622,2.029E-5,255,255,255,6.930,1.854
623,2.029E-5,255,255,255,3.097,1.858
624,2.029E-5,255,255,255,4.840,1.858
625,2.029E-5,255,255,255,4.944,1.858
626,2.029E-5,255,255,255,5.155,1.858
627,2.029E-5,255,255,255,1.615,1.863
628,2.029E-4,255,255,255,4.905,1.867
629,4.058E-5,255,255,255,6.401,1.863
630,2.029E-5,255,255,255,1.782,1.867
631,2.029E-5,255,255,255,2.759,1.867
632,4.058E-5,255,255,255,2.876,1.869
633,2.029E-5,255,255,255,5.354,1.867
634,2.029E-5,255,255,255,6.633,1.867
635,2.029E-5,255,255,255,6.948,1.867
636,2.029E-5,255,255,255,7.011,1.867
637,2.029E-5,255,255,255,7.682,1.867
638,2.029E-5,255,255,255,2.390,1.872
639,2.029E-5,255,255,255,4.998,1.872
640,2.029E-5,255,255,255,5.061,1.872
641,1.015E-4,255,255,255,6.515,1.878
642,2.029E-5,255,255,255,3.047,1.876
643,4.058E-5,255,255,255,3.113,1.878
644,2.029E-5,255,255,255,4.295,1.876
645,2.029E-5,255,255,255,5.160,1.876
646,4.058E-5,255,255,255,5.874,1.876
647,2.029E-5,255,255,255,7.376,1.876
648,2.029E-5,255,255,255,1.475,1.881
649,4.058E-5,255,255,255,1.829,1.883
650,2.029E-5,255,255,255,2.390,1.881
651,4.058E-5,255,255,255,4.324,1.881
652,2.029E-5,255,255,255,6.818,1.881
653,4.058E-5,255,255,255,7.408,1.883
654,2.029E-5,255,255,255,7.642,1.881
655,6.087E-5,255,255,255,1.666,1.887
656,8.116E-5,255,255,255,2.776,1.889
657,2.029E-5,255,255,255,4.678,1.885
658,4.058E-5,255,255,255,5.788,1.885
659,2.029E-5,255,255,255,6.205,1.885
660,2.029E-5,255,255,255,6.804,1.885
661,2.029E-5,255,255,255,8.047,1.885
662,2.029E-5,255,255,255,1.525,1.890
663,2.029E-5,255,255,255,1.615,1.890
664,2.029E-5,255,255,255,1.854,1.890
665,2.029E-5,255,255,255,1.944,1.890
666,2.029E-5,255,255,255,1.962,1.890
667,4.058E-5,255,255,255,4.410,1.890
668,2.029E-5,255,255,255,5.124,1.890
669,2.029E-5,255,255,255,5.133,1.890
670,4.058E-5,255,255,255,5.349,1.892
671,2.029E-5,255,255,255,5.394,1.890
672,4.058E-5,255,255,255,7.743,1.890
673,2.029E-5,255,255,255,7.813,1.890
674,4.058E-5,255,255,255,1.833,1.894
675,2.029E-5,255,255,255,2.453,1.894
676,2.029E-5,255,255,255,3.583,1.894
677,4.058E-5,255,255,255,5.092,1.896
678,2.029E-5,255,255,255,5.705,1.894
679,2.029E-5,255,255,255,5.791,1.894
680,2.029E-5,255,255,255,2.034,1.899
681,2.029E-5,255,255,255,2.394,1.899
682,2.029E-5,255,255,255,3.002,1.899
683,2.029E-5,255,255,255,4.313,1.899
684,2.029E-5,255,255,255,5.773,1.899
685,4.058E-5,255,255,255,6.207,1.901
686,2.029E-5,255,255,255,6.809,1.899
687,2.029E-5,255,255,255,6.939,1.899
688,2.029E-5,255,255,255,1.930,1.903
689,2.029E-5,255,255,255,2.016,1.903
690,2.029E-5,255,255,255,3.016,1.903
691,2.029E-5,255,255,255,3.191,1.903
692,2.029E-5,255,255,255,3.300,1.903
693,2.029E-5,255,255,255,3.570,1.903
694,2.029E-5,255,255,255,6.696,1.903
695,8.116E-5,255,255,255,1.557,1.914
696,2.029E-5,255,255,255,1.782,1.908
697,2.029E-5,255,255,255,2.547,1.908
698,6.087E-5,255,255,255,2.897,1.911
699,2.029E-5,255,255,255,4.989,1.908
700,2.029E-5,255,255,255,7.741,1.908
701,2.029E-5,255,255,255,7.750,1.908
702,2.029E-5,255,255,255,1.570,1.912
703,2.029E-5,255,255,255,2.998,1.912
704,2.029E-5,255,255,255,3.025,1.912
705,2.029E-5,255,255,255,5.376,1.912
706,8.116E-5,255,255,255,6.279,1.917
707,2.029E-5,255,255,255,6.975,1.912
708,4.058E-5,255,255,255,1.545,1.917
709,2.029E-5,255,255,255,4.322,1.917
710,2.029E-5,255,255,255,4.354,1.917
711,2.029E-5,255,255,255,5.358,1.917
712,2.029E-5,255,255,255,7.980,1.917
713,4.058E-5,255,255,255,3.059,1.921
714,2.029E-5,255,255,255,5.777,1.921
715,2.029E-5,255,255,255,8.088,1.921
716,2.029E-5,255,255,255,3.606,1.926
717,2.029E-5,255,255,255,6.957,1.926
718,2.029E-5,255,255,255,1.543,1.930
719,4.058E-5,255,255,255,2.419,1.935
720,2.029E-5,255,255,255,4.399,1.935
721,2.029E-5,255,255,255,1.556,1.939
722,2.029E-5,255,255,255,2.295,1.939
723,4.058E-5,255,255,255,6.764,1.941
724,2.029E-5,255,255,255,6.845,1.939
725,2.029E-5,255,255,255,1.619,1.944
726,2.029E-5,255,255,255,1.827,1.944
727,4.058E-5,255,255,255,2.977,1.944
728,2.029E-5,255,255,255,6.034,1.944
729,4.058E-5,255,255,255,6.230,1.944
730,2.029E-5,255,255,255,1.543,1.948
731,4.058E-5,255,255,255,2.403,1.950
732,4.058E-5,255,255,255,4.550,1.948
733,2.029E-5,255,255,255,6.273,1.948
734,4.058E-5,255,255,255,6.297,1.948
735,2.029E-5,255,255,255,7.624,1.948
736,4.058E-5,255,255,255,2.804,1.955
737,4.058E-5,255,255,255,3.099,1.955
738,2.029E-5,255,255,255,5.065,1.953
739,2.029E-5,255,255,255,6.845,1.953
740,2.029E-5,255,255,255,7.462,1.953
741,2.029E-5,255,255,255,1.547,1.957
742,2.029E-5,255,255,255,2.782,1.957
743,4.058E-5,255,255,255,5.444,1.959
744,2.029E-5,255,255,255,6.894,1.957
745,4.058E-5,255,255,255,4.568,1.962
746,2.029E-5,255,255,255,5.795,1.962
747,4.058E-5,255,255,255,7.014,1.962
748,2.029E-5,255,255,255,7.047,1.962
749,2.029E-5,255,255,255,2.426,1.966
750,2.029E-5,255,255,255,5.998,1.966
751,2.029E-5,255,255,255,7.187,1.966
752,2.029E-5,255,255,255,1.736,1.971
753,2.232E-4,255,255,255,2.381,1.977
754,2.029E-5,255,255,255,2.872,1.971
755,2.029E-5,255,255,255,2.998,1.971
756,2.029E-5,255,255,255,5.304,1.971
757,2.029E-5,255,255,255,6.250,1.971
758,2.029E-5,255,255,255,7.142,1.971
759,4.058E-5,255,255,255,7.205,1.973
760,2.029E-5,255,255,255,1.655,1.975
761,2.029E-5,255,255,255,3.691,1.975
762,2.029E-5,255,255,255,5.439,1.975
763,2.029E-5,255,255,255,1.574,1.980
764,2.029E-5,255,255,255,2.421,1.980
765,2.029E-5,255,255,255,2.764,1.980
766,4.058E-5,255,255,255,3.745,1.986
767,2.029E-5,255,255,255,4.268,1.984
768,2.029E-5,255,255,255,1.417,1.989
769,2.029E-5,255,255,255,2.025,1.989
770,2.029E-5,255,255,255,6.286,1.989
771,2.029E-5,255,255,255,2.390,1.993
772,8.116E-5,255,255,255,2.410,1.995
773,2.029E-5,255,255,255,6.894,1.993
774,4.058E-5,255,255,255,7.739,1.993
775,2.029E-5,255,255,255,2.358,1.998
776,4.058E-5,255,255,255,3.473,1.998
777,2.029E-5,255,255,255,7.106,1.998
778,2.029E-5,255,255,255,8.029,1.998
779,2.029E-5,255,255,255,2.768,2.002
780,2.029E-5,255,255,255,2.809,2.002
781,2.029E-5,255,255,255,3.106,2.002
782,4.058E-5,255,255,255,4.545,2.002
783,4.058E-5,255,255,255,6.257,2.005
784,2.029E-5,255,255,255,2.408,2.007
785,2.029E-5,255,255,255,2.597,2.007
786,3.246E-4,255,255,255,7.707,2.016
787,2.029E-5,255,255,255,2.520,2.011
788,2.029E-5,255,255,255,3.164,2.011
789,2.029E-5,255,255,255,3.300,2.011
790,4.058E-5,255,255,255,3.342,2.011
791,2.029E-5,255,255,255,7.187,2.011
792,4.058E-5,255,255,255,1.980,2.018
793,2.029E-5,255,255,255,3.327,2.016
794,2.029E-5,255,255,255,1.318,2.020
795,2.029E-5,255,255,255,3.133,2.020
796,4.058E-5,255,255,255,3.450,2.020
797,2.029E-5,255,255,255,3.561,2.020
798,2.029E-5,255,255,255,4.277,2.020
799,2.029E-5,255,255,255,5.354,2.020
800,4.058E-5,255,255,255,1.556,2.027
801,2.029E-5,255,255,255,2.646,2.025
802,2.029E-5,255,255,255,2.800,2.025
803,2.029E-5,255,255,255,2.759,2.029
804,2.029E-5,255,255,255,7.822,2.029
805,2.029E-5,255,255,255,1.399,2.034
806,2.029E-5,255,255,255,1.764,2.034
807,2.029E-5,255,255,255,2.417,2.034
808,2.029E-5,255,255,255,2.948,2.034
809,2.029E-5,255,255,255,7.367,2.034
810,2.029E-5,255,255,255,1.471,2.038
811,2.029E-5,255,255,255,1.628,2.038
812,2.029E-5,255,255,255,3.489,2.038
813,2.029E-5,255,255,255,1.615,2.043
814,2.029E-5,255,255,255,2.615,2.043
815,2.029E-5,255,255,255,2.764,2.043
816,2.029E-5,255,255,255,5.944,2.043
817,4.058E-5,255,255,255,1.770,2.054
818,2.029E-5,255,255,255,2.768,2.052
819,2.029E-5,255,255,255,3.489,2.052
820,2.029E-5,255,255,255,3.696,2.052
821,2.029E-5,255,255,255,1.426,2.056
822,2.029E-5,255,255,255,1.750,2.056
823,2.029E-5,255,255,255,5.750,2.056
824,2.029E-5,255,255,255,1.637,2.061
825,2.029E-5,255,255,255,2.768,2.061
826,2.029E-5,255,255,255,0.894,2.065
827,2.029E-5,255,255,255,2.101,2.065
828,2.029E-5,255,255,255,1.727,2.070
829,8.116E-5,255,255,255,2.721,2.074
830,2.029E-5,255,255,255,5.178,2.070
831,4.058E-5,255,255,255,0.901,2.074
832,2.029E-5,255,255,255,1.052,2.074
833,2.029E-5,255,255,255,2.534,2.074
834,2.029E-5,255,255,255,2.570,2.074
835,4.058E-5,255,255,255,2.640,2.074
836,2.029E-5,255,255,255,3.209,2.074
837,2.029E-5,255,255,255,3.462,2.074
838,2.029E-5,255,255,255,3.471,2.074
839,2.029E-5,255,255,255,3.516,2.074
840,2.029E-5,255,255,255,3.529,2.074
841,6.087E-5,255,255,255,3.546,2.079
842,2.029E-5,255,255,255,7.119,2.074
843,2.029E-5,255,255,255,7.273,2.074
844,2.029E-5,255,255,255,2.655,2.079
845,7.913E-4,255,255,255,6.023,2.092
846,2.029E-5,255,255,255,0.971,2.083
847,4.058E-5,255,255,255,2.892,2.086
848,8.116E-5,255,255,255,3.045,2.088
849,4.058E-5,255,255,255,1.153,2.088
850,2.029E-5,255,255,255,1.300,2.088
851,2.029E-5,255,255,255,3.511,2.088
852,2.029E-5,255,255,255,7.119,2.088
853,2.029E-5,255,255,255,7.155,2.088
854,4.058E-5,255,255,255,2.574,2.095
855,2.029E-5,255,255,255,7.223,2.092
856,4.058E-5,255,255,255,7.250,2.095
857,2.029E-5,255,255,255,0.908,2.097
858,2.029E-5,255,255,255,1.043,2.097
859,2.029E-5,255,255,255,3.552,2.097
860,2.029E-5,255,255,255,4.777,2.101
861,6.087E-5,255,255,255,3.582,2.110
862,4.058E-5,255,255,255,3.759,2.108
863,2.029E-5,255,255,255,4.029,2.106
864,4.058E-5,255,255,255,4.637,2.108
865,4.058E-5,255,255,255,0.926,2.117
866,6.087E-5,255,255,255,0.984,2.115
867,4.058E-5,255,255,255,2.745,2.117
868,2.029E-5,255,255,255,5.773,2.115
869,2.029E-5,255,255,255,5.935,2.115
870,2.029E-5,255,255,255,3.565,2.119
871,2.029E-5,255,255,255,5.917,2.119
872,2.029E-5,255,255,255,2.439,2.124
873,4.058E-5,255,255,255,2.892,2.124
874,2.029E-5,255,255,255,4.642,2.124
875,2.029E-5,255,255,255,1.327,2.128
876,4.058E-5,255,255,255,1.414,2.137
877,4.058E-5,255,255,255,8.115,2.140
878,2.029E-5,255,255,255,1.214,2.142
879,2.029E-5,255,255,255,1.408,2.146
880,2.029E-5,255,255,255,1.610,2.146
881,4.058E-5,255,255,255,3.005,2.146
882,6.087E-5,255,255,255,7.286,2.155
883,4.058E-5,255,255,255,7.349,2.153
884,2.029E-5,255,255,255,7.732,2.151
885,2.029E-5,255,255,255,1.507,2.155
886,2.029E-5,255,255,255,3.016,2.160
887,2.029E-5,255,255,255,5.768,2.160
888,4.058E-5,255,255,255,0.766,2.164
889,2.029E-5,255,255,255,2.755,2.164
890,2.029E-5,255,255,255,3.462,2.164
891,2.029E-5,255,255,255,3.592,2.164
892,2.029E-5,255,255,255,5.029,2.164
893,2.029E-5,255,255,255,6.538,2.164
894,4.058E-5,255,255,255,7.162,2.167
895,2.029E-5,255,255,255,1.489,2.169
896,2.029E-5,255,255,255,4.318,2.169
897,2.029E-5,255,255,255,5.133,2.169
898,1.217E-4,255,255,255,5.401,2.173
899,2.029E-5,255,255,255,7.218,2.169
900,4.058E-5,255,255,255,0.964,2.173
901,2.029E-5,255,255,255,2.750,2.173
902,2.029E-5,255,255,255,3.354,2.173
903,4.058E-5,255,255,255,5.315,2.173
904,2.232E-4,255,255,255,5.422,2.180
905,4.058E-5,255,255,255,5.955,2.173
906,2.029E-5,255,255,255,0.660,2.178
907,2.029E-5,255,255,255,1.453,2.178
908,1.623E-4,255,255,255,3.412,2.183
909,2.029E-5,255,255,255,3.538,2.178
910,2.029E-5,255,255,255,3.570,2.178
911,4.058E-5,255,255,255,3.599,2.180
912,2.029E-5,255,255,255,5.345,2.178
913,2.029E-5,255,255,255,3.020,2.182
914,4.058E-5,255,255,255,3.032,2.185
915,2.029E-5,255,255,255,1.430,2.191
916,2.029E-5,255,255,255,3.745,2.191
917,3.246E-4,255,255,255,3.405,2.204
918,2.029E-5,255,255,255,4.939,2.196
919,4.058E-5,255,255,255,3.038,2.203
920,2.029E-5,255,255,255,4.921,2.200
921,2.029E-5,255,255,255,7.088,2.200
922,8.116E-5,255,255,255,7.867,2.202
923,2.029E-5,255,255,255,1.286,2.205
924,6.087E-5,255,255,255,5.442,2.206
925,4.058E-5,255,255,255,5.989,2.207
926,2.029E-5,255,255,255,6.471,2.205
927,2.029E-5,255,255,255,1.079,2.209
928,2.029E-5,255,255,255,1.570,2.209
929,2.029E-5,255,255,255,8.137,2.209
930,2.029E-5,255,255,255,1.304,2.218
931,2.029E-5,255,255,255,1.682,2.218
932,2.841E-4,255,255,255,1.391,2.235
933,4.058E-5,255,255,255,3.092,2.225
934,6.087E-5,255,255,255,4.044,2.227
935,2.029E-5,255,255,255,5.169,2.223
936,2.029E-5,255,255,255,2.561,2.227
937,1.015E-4,255,255,255,4.855,2.232
938,2.029E-5,255,255,255,8.065,2.227
939,8.116E-5,255,255,255,8.336,2.230
940,6.087E-5,255,255,255,3.987,2.233
941,4.058E-5,255,255,255,5.131,2.232
942,4.058E-5,255,255,255,5.158,2.232
943,1.015E-4,255,255,255,6.795,2.241
944,2.029E-5,255,255,255,2.786,2.241
945,2.029E-5,255,255,255,4.083,2.241
946,2.029E-5,255,255,255,1.606,2.245
947,2.029E-5,255,255,255,2.750,2.245
948,2.029E-5,255,255,255,2.056,2.259
949,4.058E-5,255,255,255,5.736,2.261
950,6.087E-5,255,255,255,7.977,2.262
951,2.029E-5,255,255,255,6.457,2.264
952,4.058E-5,255,255,255,7.991,2.266
953,2.029E-5,255,255,255,1.741,2.268
954,2.029E-5,255,255,255,2.205,2.273
955,2.029E-5,255,255,255,3.957,2.273
956,2.029E-5,255,255,255,5.088,2.273
957,4.058E-5,255,255,255,5.637,2.275
958,2.029E-5,255,255,255,7.962,2.273
959,4.058E-5,255,255,255,2.725,2.277
960,2.029E-5,255,255,255,3.065,2.277
961,8.116E-5,255,255,255,4.354,2.278
962,4.058E-5,255,255,255,4.414,2.277
963,2.029E-5,255,255,255,5.034,2.277
964,2.029E-5,255,255,255,5.381,2.277
965,1.015E-4,255,255,255,5.762,2.281
966,2.029E-5,255,255,255,6.984,2.277
967,4.058E-5,255,255,255,6.995,2.277
968,2.029E-5,255,255,255,7.025,2.277
969,2.029E-5,255,255,255,3.588,2.282
970,2.029E-5,255,255,255,0.615,2.286
971,2.029E-5,255,255,255,1.705,2.295
972,2.029E-5,255,255,255,3.038,2.295
973,2.638E-4,255,255,255,5.125,2.302
974,2.029E-5,255,255,255,1.502,2.300
975,2.029E-5,255,255,255,7.912,2.300
976,2.029E-5,255,255,255,1.939,2.304
977,2.029E-5,255,255,255,5.718,2.304
978,4.058E-5,255,255,255,6.286,2.306
979,2.029E-5,255,255,255,2.723,2.309
980,4.058E-5,255,255,255,3.023,2.311
981,6.087E-5,255,255,255,1.923,2.315
982,6.087E-5,255,255,255,5.133,2.318
983,2.029E-5,255,255,255,1.259,2.318
984,4.058E-5,255,255,255,1.396,2.318
985,4.058E-5,255,255,255,5.223,2.324
986,2.029E-5,255,255,255,3.430,2.327
987,2.029E-5,255,255,255,6.935,2.327
988,2.029E-5,255,255,255,4.007,2.331
989,2.029E-5,255,255,255,4.020,2.336
990,2.029E-5,255,255,255,5.336,2.336
991,2.029E-5,255,255,255,7.633,2.336
992,2.029E-5,255,255,255,5.115,2.340
993,4.058E-5,255,255,255,2.599,2.347
994,2.029E-5,255,255,255,2.714,2.349
995,2.029E-5,255,255,255,0.926,2.354
996,2.029E-5,255,255,255,1.029,2.354
997,4.058E-5,255,255,255,1.892,2.354
998,4.058E-5,255,255,255,2.669,2.356
999,2.029E-5,255,255,255,4.750,2.354
1000,2.029E-5,255,255,255,4.755,2.363
1001,2.029E-5,255,255,255,2.250,2.367
1002,2.029E-5,255,255,255,7.034,2.367
1003,2.029E-5,255,255,255,2.750,2.372
1004,2.029E-5,255,255,255,5.376,2.376
1005,2.029E-5,255,255,255,6.399,2.376
1006,2.029E-5,255,255,255,1.908,2.381
1007,2.029E-5,255,255,255,2.736,2.381
1008,2.029E-5,255,255,255,5.241,2.381
1009,4.058E-5,255,255,255,0.653,2.385
1010,2.029E-5,255,255,255,1.867,2.399
1011,2.029E-5,255,255,255,1.962,2.399
1012,6.087E-5,255,255,255,6.481,2.405
1013,2.029E-5,255,255,255,2.601,2.408
1014,4.058E-5,255,255,255,2.574,2.414
1015,2.029E-5,255,255,255,6.863,2.417
1016,2.029E-5,255,255,255,8.137,2.417
1017,4.058E-5,255,255,255,1.288,2.421
1018,2.029E-5,255,255,255,5.277,2.421
1019,2.029E-5,255,255,255,1.255,2.426
1020,2.029E-5,255,255,255,2.750,2.426
1021,2.029E-5,255,255,255,5.300,2.426
1022,2.029E-5,255,255,255,7.137,2.426
1023,4.058E-5,255,255,255,0.905,2.437
1024,2.029E-5,255,255,255,2.664,2.435
1025,2.029E-5,255,255,255,6.840,2.435
1026,2.029E-5,255,255,255,1.205,2.439
1027,4.058E-5,255,255,255,2.054,2.453
1028,4.058E-5,255,255,255,2.284,2.453
1029,2.029E-5,255,255,255,5.250,2.457
1030,2.029E-5,255,255,255,5.894,2.457
1031,4.058E-5,255,255,255,6.984,2.459
1032,2.029E-5,255,255,255,7.182,2.457
1033,2.029E-5,255,255,255,1.642,2.462
1034,2.029E-5,255,255,255,5.700,2.462
1035,4.058E-5,255,255,255,6.950,2.466
1036,2.029E-5,255,255,255,7.705,2.466
1037,6.087E-5,255,255,255,6.938,2.474
1038,2.029E-5,255,255,255,1.574,2.475
1039,6.087E-5,255,255,255,2.945,2.477
1040,2.029E-5,255,255,255,7.259,2.475
1041,2.029E-5,255,255,255,0.534,2.480
1042,2.029E-5,255,255,255,1.809,2.480
1043,6.087E-5,255,255,255,3.277,2.481
1044,2.029E-5,255,255,255,6.151,2.480
1045,8.116E-5,255,255,255,6.922,2.484
1046,4.058E-5,255,255,255,7.088,2.482
1047,2.029E-5,255,255,255,7.196,2.480
1048,2.029E-5,255,255,255,2.836,2.484
1049,4.058E-5,255,255,255,3.309,2.486
1050,2.029E-5,255,255,255,4.313,2.484
1051,4.058E-5,255,255,255,7.054,2.486
1052,4.058E-5,255,255,255,8.207,2.484
1053,2.029E-5,255,255,255,1.309,2.489
1054,1.217E-4,255,255,255,6.863,2.497
1055,6.087E-5,255,255,255,7.151,2.493
1056,4.058E-5,255,255,255,5.858,2.495
1057,2.029E-5,255,255,255,7.079,2.493
1058,2.029E-5,255,255,255,7.714,2.493
1059,2.029E-5,255,255,255,1.800,2.498
1060,1.015E-4,255,255,255,2.179,2.500
1061,4.058E-5,255,255,255,6.885,2.500
1062,4.058E-5,255,255,255,6.932,2.498
1063,2.029E-5,255,255,255,7.070,2.498
1064,4.058E-5,255,255,255,1.982,2.502
1065,2.029E-5,255,255,255,2.507,2.502
1066,6.087E-5,255,255,255,4.616,2.505
1067,2.029E-5,255,255,255,5.881,2.502
1068,2.029E-5,255,255,255,6.209,2.502
1069,2.029E-5,255,255,255,6.854,2.502
1070,2.029E-5,255,255,255,5.908,2.507
1071,2.029E-5,255,255,255,7.146,2.507
1072,4.058E-5,255,255,255,5.615,2.514
1073,6.087E-5,255,255,255,7.110,2.516
1074,8.116E-5,255,255,255,7.807,2.512
1075,1.826E-4,255,255,255,6.892,2.524
1076,2.029E-5,255,255,255,6.962,2.516
1077,2.029E-5,255,255,255,2.998,2.520
1078,2.029E-5,255,255,255,6.556,2.520
1079,1.015E-4,255,255,255,7.189,2.526
1080,1.015E-4,255,255,255,7.782,2.522
1081,2.029E-5,255,255,255,0.795,2.525
1082,2.029E-5,255,255,255,6.502,2.529
1083,2.029E-5,255,255,255,4.800,2.538
1084,2.029E-5,255,255,255,6.268,2.538
1085,4.058E-5,255,255,255,7.140,2.538
1086,1.015E-4,255,255,255,7.527,2.544
1087,2.029E-5,255,255,255,7.691,2.538
1088,4.058E-5,255,255,255,5.052,2.545
1089,2.029E-5,255,255,255,7.151,2.543
1090,2.029E-5,255,255,255,6.097,2.552
1091,2.029E-5,255,255,255,7.187,2.552
1092,2.029E-5,255,255,255,3.205,2.556
1093,2.029E-5,255,255,255,5.700,2.556
1094,2.029E-5,255,255,255,7.164,2.556
1095,2.029E-5,255,255,255,4.840,2.561
1096,2.029E-5,255,255,255,3.169,2.565
1097,2.029E-5,255,255,255,5.025,2.570
1098,2.029E-5,255,255,255,1.435,2.574
1099,2.029E-5,255,255,255,2.349,2.574
1100,2.029E-5,255,255,255,6.534,2.574
1101,2.029E-5,255,255,255,3.250,2.579
1102,2.029E-5,255,255,255,7.115,2.579
1103,4.058E-5,255,255,255,4.234,2.586
1104,2.029E-5,255,255,255,5.975,2.588
1105,2.029E-5,255,255,255,6.079,2.588
1106,2.029E-5,255,255,255,7.016,2.588
1107,4.058E-5,255,255,255,8.144,2.590
1108,6.087E-5,255,255,255,4.498,2.592
1109,4.058E-5,255,255,255,0.529,2.599
1110,8.116E-5,255,255,255,0.777,2.602
1111,2.029E-5,255,255,255,1.142,2.597
1112,6.087E-5,255,255,255,2.984,2.597
1113,4.058E-5,255,255,255,4.712,2.597
1114,2.029E-5,255,255,255,2.205,2.601
1115,2.029E-5,255,255,255,3.218,2.601
1116,2.029E-5,255,255,255,4.948,2.601
1117,4.058E-5,255,255,255,7.984,2.608
1118,4.058E-5,255,255,255,1.036,2.610
1119,2.029E-5,255,255,255,1.250,2.610
1120,2.029E-5,255,255,255,1.939,2.610
1121,2.029E-5,255,255,255,1.948,2.610
1122,2.029E-5,255,255,255,2.782,2.610
1123,4.058E-5,255,255,255,3.527,2.610
1124,8.116E-5,255,255,255,4.491,2.622
1125,2.029E-5,255,255,255,1.390,2.624
1126,2.029E-5,255,255,255,2.993,2.624
1127,2.029E-5,255,255,255,3.394,2.624
1128,2.029E-5,255,255,255,5.827,2.624
1129,2.029E-5,255,255,255,7.052,2.624
1130,2.029E-5,255,255,255,2.741,2.628
1131,4.058E-5,255,255,255,3.948,2.635
1132,4.058E-5,255,255,255,7.041,2.635
1133,0.023,255,255,255,2.735,2.713
1134,2.029E-5,255,255,255,8.079,2.637
1135,2.029E-5,255,255,255,0.574,2.642
1136,2.029E-5,255,255,255,1.011,2.642
1137,2.029E-5,255,255,255,1.890,2.642
1138,2.029E-5,255,255,255,2.691,2.642
1139,2.029E-5,255,255,255,5.475,2.642
1140,2.029E-5,255,255,255,1.074,2.646
1141,2.029E-5,255,255,255,2.655,2.646
1142,2.029E-5,255,255,255,1.444,2.651
1143,2.029E-5,255,255,255,1.849,2.651
1144,2.638E-4,255,255,255,1.976,2.663
1145,2.029E-5,255,255,255,2.318,2.655
1146,2.029E-5,255,255,255,2.079,2.660
1147,2.029E-5,255,255,255,5.953,2.660
1148,6.087E-5,255,255,255,7.828,2.661
1149,4.058E-5,255,255,255,2.860,2.664
1150,2.029E-5,255,255,255,3.489,2.664
1151,2.029E-5,255,255,255,7.358,2.664
1152,2.029E-5,255,255,255,2.930,2.669
1153,2.029E-5,255,255,255,8.457,2.669
1154,2.029E-5,255,255,255,2.245,2.673
1155,1.623E-4,255,255,255,2.043,2.685
1156,2.029E-5,255,255,255,4.984,2.678
1157,4.058E-5,255,255,255,6.430,2.680
1158,2.029E-5,255,255,255,1.597,2.682
1159,4.058E-5,255,255,255,2.937,2.682
1160,4.058E-5,255,255,255,4.536,2.682
1161,4.058E-5,255,255,255,6.187,2.685
1162,2.029E-5,255,255,255,6.903,2.682
1163,2.029E-5,255,255,255,8.074,2.682
1164,2.029E-5,255,255,255,8.601,2.682
1165,2.029E-5,255,255,255,3.777,2.687
1166,2.029E-5,255,255,255,6.534,2.687
1167,2.029E-5,255,255,255,7.894,2.687
1168,2.029E-5,255,255,255,3.273,2.691
1169,2.029E-5,255,255,255,1.358,2.696
1170,2.029E-5,255,255,255,2.921,2.696
1171,4.058E-5,255,255,255,2.070,2.707
1172,2.029E-5,255,255,255,2.061,2.714
1173,1.015E-4,255,255,255,5.459,2.718
1174,6.087E-5,255,255,255,6.477,2.717
1175,2.029E-5,255,255,255,6.110,2.718
1176,2.029E-5,255,255,255,2.052,2.723
1177,2.029E-5,255,255,255,5.025,2.723
1178,6.087E-5,255,255,255,5.035,2.733
1179,4.058E-5,255,255,255,8.392,2.732
1180,2.029E-5,255,255,255,3.236,2.736
1181,1.217E-4,255,255,255,2.062,2.748
1182,4.058E-5,255,255,255,7.061,2.743
1183,2.029E-5,255,255,255,0.831,2.750
1184,2.029E-5,255,255,255,3.430,2.750
1185,2.029E-5,255,255,255,3.196,2.755
1186,1.217E-4,255,255,255,3.447,2.758
1187,2.029E-5,255,255,255,3.245,2.759
1188,8.116E-5,255,255,255,6.643,2.764
1189,2.029E-5,255,255,255,3.583,2.768
1190,4.058E-5,255,255,255,3.876,2.775
1191,8.116E-5,255,255,255,4.514,2.775
1192,8.116E-5,255,255,255,7.716,2.775
1193,8.116E-5,255,255,255,2.723,2.784
1194,6.087E-5,255,255,255,1.233,2.783
1195,2.029E-5,255,255,255,0.948,2.786
1196,3.652E-4,255,255,255,2.699,2.792
1197,4.058E-5,255,255,255,2.745,2.788
1198,2.029E-5,255,255,255,3.200,2.786
1199,2.029E-5,255,255,255,5.367,2.786
1200,2.029E-5,255,255,255,7.196,2.786
1201,2.029E-5,255,255,255,7.205,2.786
1202,4.058E-5,255,255,255,7.236,2.788
1203,2.029E-5,255,255,255,7.628,2.786
1204,2.029E-5,255,255,255,2.097,2.791
1205,2.029E-5,255,255,255,2.795,2.791
1206,4.058E-5,255,255,255,5.068,2.791
